1128,rupert_wainwright,Rupert Wainwright
1130,joe_dante,Joe Dante
1135,howard_zieff,Howard Zieff
1136,ian_macnaughton,Ian MacNaughton
1137,bruce_labruce,Bruce Labruce
1138,_0382147,Russ Hexter
1139,sharon_pollack,Sharon Pollack
1140,michael_ray_rhodes,Michael Ray Rhodes
1142,tommy_ohaver,Tommy O'Haver
1143,raoul_ruiz,Raoul Ruiz
1144,susan_warms_dryfoos,Susan Warms Dryfoos
1146,_0478286,John L'Ecuyer
1147,leon_gast,Leon Gast
1150,daniel_vigne,Daniel Vigne
1151,brian_yuzna,Brian Yuzna
1152,alfred_l_werker,Alfred L. Werker
1154,anthony_mann,Anthony Mann
1156,vittorio_de_sica,Vittorio De Sica
1157,jean_delannoy,Jean Delannoy
1161,volker_schloendorff,Volker Schl鲱dorff
1163,martine_dugowson,Martine Dugowson
1168,eric_red,Eric Red
1169,_0414302,Simcha Jacobovici
1170,phillip_rhee,Phillip Rhee
1173,peter_greenaway,Peter Greenaway
1174,michel_blanc,Michel Blanc
1175,marc_caro,Marc Caro
1184,gabriele-salvatores,Gabriele Salvatores
1188,pierre_trividic,Pierre Trividic
1189,errol_morris,Errol Morris
1192,jennie-livingston,Jennie Livingston
1194,lou_adler,Lou Adler
1196,irvin_kershner,Irvin Kershner
1198,mike_nawrocki,Mike Nawrocki
1199,terry_gilliam,Terry Gilliam
1201,sergio_leone,Sergio Leone
1202,bruce_robinson,Bruce Robinson
1204,david_lean,David Lean
1207,robert_mulligan,Robert Mulligan
1210,richard_marquand,Richard Marquand
1211,wim_wenders,Wim Wenders
1212,carol_reed,Carol Reed
1214,jeff_cochran,Jeff Cochran
1226,john_ford,John Ford
1232,andrei_tarkovsky,Andrei Tarkovsky
1234,george_roy_hill,George Roy Hill
1235,hal_ashby,Hal Ashby
1236,bart_freundlich,Bart Freundlich
1237,ingmar_bergman,Ingmar Bergman
1238,bill_forsyth,Bill Forsyth
1240,mcg,McG
1243,tom_stoppard,Tom Stoppard
1246,peter_weir,Peter Weir
1248,james_a_contner,James A. Contner
1257,savage_steve_holland,Savage Steve Holland
1260,fritz_lang,Fritz Lang
1262,francisco-perez-dolz,Francisco Perez Dolz
1264,jeanjacques_beineix,Jean-Jacques Beineix
1268,allan_moyle,Allan Moyle
1272,franklin_j_schaffner,Franklin J. Schaffner
1274,katsuhiro_otomo,Katsuhiro 贼omo
1275,russell_mulcahy,Russell Mulcahy
1276,stuart_rosenberg,Stuart Rosenberg
1277,1041609-michael_gordon,Michael Gordon
1281,charlie_chaplin,Charles Chaplin
1282,james_algar,James Algar
1283,fred_zinnemann,Fred Zinnemann
1289,godfrey_reggio,Godfrey Reggio
1301,fred_m_wilcox,Fred M. Wilcox
1302,phil_alden_robinson,Phil Alden Robinson
1310,doug_pray,Doug Pray
1311,john_murlowski,John Murlowski
1312,susan_streitfeld,Susan Streitfeld
1313,larry_bishop,Larry Bishop
1314,john_suits,John Suits
1317,herb_gardner,Herb Gardner
1318,carl-prechezer,Carl Prechezer
1320,david_fincher,David Fincher
1322,tony_randel,Tony Randel
1324,1025643-steve_white,Steve White
1326,damiano_damiani,Damiano Damiani
1327,andrew_douglas,Andrew Douglas
1328,tom_berry,Tom Berry
1329,antonio_margheriti,Antonio Margheriti
1330,mitchell-altieri,Mitchell Altieri
1332,daniel_myrick,Daniel Myrick
1335,jeffrey_bloom,Jeffrey Bloom
1339,tod_browning,Tod Browning
1341,dan_curtis,Dan Curtis
1346,paul_schrader,Paul Schrader
1348,fw_murnau,F.W. Murnau
1349,augusto_camintino,Augusto Caminito
1351,bob_rafelson,Bob Rafelson
1352,kevin_spacey,Kevin Spacey
1353,barbara_streisand,Barbara Streisand
1354,lars_von_trier,Lars von Trier
1355,timbor_bekmambetov,Timur Bekmambetov
1356,jonathan_frakes,Jonathan Frakes
1357,scott_hicks,Scott Hicks
1358,billy_bob_thornton,Billy Bob Thornton
1361,bruce_sinofsky,Bruce Sinofsky
1364,hans_peter_moland,Hans Petter Moland
1365,patrice_leconte,Patrice Leconte
1367,clyde_geronimi,Clyde Geronimi
1369,claire_denis,Claire Denis
1372,nicholas_meyer,Nicholas Meyer
1373,william_shatner,William Shatner
1375,leonard_nimoy,Leonard Nimoy
1384,daniel_j_sullivan,Daniel J. Sullivan
1386,joseph_h_lewis,Joseph H. Lewis
1389,joe-alves,Joe Alves
1392,alexander_payne,Alexander Payne
1393,cameron_crowe,Cameron Crowe
1397,anjelicahuston,Anjelica Huston
1399,jerry_zaks,Jerry Zaks
1405,mike_judge,Mike Judge
1409,tony_gilroy,Tony Gilroy
1410,robert_harling,Robert Harling
1412,bill_whelan,Bill Whelan
1413,dan_ireland,Dan Ireland
1419,nicolas_roeg,Nicolas Roeg
1420,murray_lerner,Murray Lerner
1421,jerry_garcia,Jerry Garcia
1423,peter_davis,Peter Davis
1427,robert_butler,Robert Butler
1428,michael_rymer,Michael Rymer
1432,thomas_carter_ii,Thomas Carter (II)
1434,1181454-bryan_bertino,Bryan Bertino
1437,_0001949,Andrew Birkin
1439,peter_baldwin,Peter Baldwin
1440,e_max_frye,E. Max Frye
1441,jeremiah_chechik,Jeremiah Chechik
1444,juan_carlos_tabio,Juan Carlos Tab盹
1446,jan_sverak,Jan Sver犭
1447,326391904,Vondie CurtisHall
1449,christopher_guest,Christopher Guest
1450,sergey_bodrov,Sergey Bodrov
1455,craig_rosenberg,Craig Rosenberg
1456,paul_miller,Paul Miller
1461,stephen_kessler,Stephen Kessler
1464,david_lynch,David Lynch
1471,1105876-mark_christopher,Mark Christopher
1474,john_pasquin,John Pasquin
1476,elwood-perez,Elwood Perez
1477,theodore_witcher,Theodore Witcher
1482,thorkranong_sirchua,Thorkranong Sirchua
1483,paul_haggis,Paul Haggis
1484,greg_mottola,Greg Mottola
1486,rolf_de_heer,Rolf de Heer
1489,mark_dindal,Mark Dindal
1490,robert_townsend,Robert Townsend
1493,emmakate_croghan,Emma-Kate Croghan
1495,david_winning,David Winning
1497,dennis_rodman,Dennis Rodman
1500,george_armitage,George Armitage
1501,leslie_greif,Leslie Greif
1502,gordon_hessler,Gordon Hessler
1503,tom_schulman,Tom Schulman
1504,angela-pope,Angela Pope
1509,1185571-robert_cuffley,Robert Cuffley
1510,seth_zvi_rosenfeld,Seth Zvi Rosenfeld
1511,nana_dzhordzhadze,Nana Dzhordzhadze
1513,david_mirkin,David Mirkin
1514,chen_kaige,Chen Kaige
1516,1054857-peter_duncan,Peter Duncan
1519,zoe_r_cassavetes,Zoe R. Cassavetes
1520,cecil_b_demille,Cecil B. DeMille
1522,mo_ogrodnik,Mo Ogrodnik
1523,kiefer_sutherland,Kiefer Sutherland
1525,ronny_yu,Ronny Yu
1528,philip_goodhew,Philip Goodhew
1529,caroline_link,Caroline Link
1531,kevin_bacon,Kevin Bacon
1533,jeanpierre_dardenne,Jean-Pierre Dardenne
1534,agnes_varda,Agn梵 Varda
1535,joe_mantello,Joe Mantello
1537,masayuki_suo,Masayuki Suo
1538,duncan_mclachlan,Duncan McLachlan
1539,kevin_allen,Kevin Allen
1541,griffin_dunne,Griffin Dunne
1542,mark_herman,Mark Herman
1543,david_hare,David Hare
1545,jacques_doillon,Jacques Doillon
1547,sandy_tung,Sandy Tung
1548,andy_cadiff,Andy Cadiff
1549,clare_peploe,Clare Peploe
1551,caroline_thompson,Caroline Thompson
1552,simon_west,Simon West
1555,_0557501,Laetitia Masson
1558,adrienne_shelly,Adrienne Shelly
1561,dana_lustig,Dana Lustig
1562,lambert_hillyer,Lambert Hillyer
1563,finn_taylor,Finn Taylor
1565,kumkum_bhavnani,Kum-Kum Bhavnani
1566,john_musker,John Musker
1567,stephen_kay,Stephen Kay
1568,gary_nelson,Gary Nelson
1570,shinya_tsukamoto,Shinya Tsukamoto
1571,cedric_klapisch,C殇ric Klapisch
1574,tarsem,Tarsem Singh
1575,mohsen_makhmalbaf,Mohsen Makhmalbaf
1582,william_dear,William Dear
1585,shirley_barrett,Shirley Barrett
1587,john_milius,John Milius
1589,james_mangold,James Mangold
1591,mark_dippe,Mark Dippe
1592,charles_martin_smith,Charles Martin Smith
1594,neil_labute,Neil LaBute
1595,sam_pillsbury,Sam Pillsbury
1601,bill_duke,Bill Duke
1604,brett_ratner,Brett Ratner
1606,john_nicolella,John Nicolella
1612,tony_vitale,Tony Vitale
1613,miguel_arteta,Miguel Arteta
1616,mimi_leder,Mimi Leder
1619,jean_jacques_annud,Jean-Jacques Annud
1622,matthew_harrison,Matthew Harrison
1623,robert_kurtzman,Robert Kurtzman
1626,felix_enriquez_alcala,F殪ix Enr眈uez Alcal
1629,mark_joffe,Mark Joffe
1632,770756576,Marian Terlecki
1636,gavin_wilding,Gavin Wilding
1640,lionel_c_martin,Lionel C. Martin
1641,peter_cattaneo,Peter Cattaneo
1642,nancy_meckler,Nancy Meckler
1643,john_madden,John Madden
1644,jim_gillespie,Jim Gillespie
1646,stuart_gillard,Stuart Gillard
1647,andy_wilson_iv,Andy Wilson (IV)
1648,mark_waters_viii,Mark Waters (VIII)
1651,guy_ferland,Guy Ferland
1653,andrew_niccol,Andrew Niccol
1654,charles_sturridge,Charles Sturridge
1657,james-cox,James Cox
1660,kasi_lemmons,Kasi Lemmons
1661,jeb_stuart,Jeb Stuart
1662,jim_kouf,Jim Kouf
1666,robert-downey-sr,Robert Downey Sr.
1667,costagavras,Costa-Gavras
1671,jonas_pate,Jonas Pate
1679,alex_zamm,Alex Zamm
1680,1049943-peter_howitt,Peter Howitt
1681,john_r_leonetti,John R. Leonetti
1685,billy-hopkins,Billy Hopkins
1688,don_bluth,Don Bluth
1692,_0365311,Scott Harris
1694,robert_duvall,Robert Duvall
1695,agnes_merlet,Agn梵 Merlet
1696,sean-mathias,Sean Mathias
1698,louis-saia,Louis Sa镝
1702,les_mayfield,Les Mayfield
1707,raja_gosnell,Raja Gosnell
1708,joel_ben_marsden,Joel Ben Marsden
1709,_0365131,Monika Harris
1710,martin_kitrosser,Martin Kitrosser
1713,gore_verbinski,Gore Verbinski
1714,stephen_kijak,Stephen Kijak
1715,cindy-sherman,Cindy Sherman
1716,_0734308,David Rocksavage
1720,_0566506,Bret McCormick
1722,roger_spottiswoode,Roger Spottiswoode
1725,richard_friedenberg,Richard Friedenberg
1728,alan_rickman,Alan Rickman
1734,alain_berliner,Alain Berliner
1739,sean_mcnamara,Sean McNamara
1740,george_mendeluk,George Mendeluk
1742,darin_scott,Darin Scott
1743,joseph_dorman,Joseph Dorman
1744,dean_semler,Dean Semler
1750,manny_coto,Manny Coto
1752,_0915400,Michael Waxman
1755,stefan_schwartz,Stefan Schwartz
1762,stephen_sommers,Stephen Sommers
1765,bret_michaels,Bret Michaels
1767,charlie_peters,Charlie Peters
1769,antoine_fuqua,Antoine Fuqua
1771,mark_pavia,Mark Pavia
1780,_0668132,Michael Paxton
1781,robert_dornhelm,Robert Dornhelm
1782,roberto_benabib,Roberto Benabib
1791,catherine_hardwicke,Catherine Hardwicke
1794,richard_kwietniowski,Richard Kwietniowski
1795,jorge_fons,Jorge Fons
1797,david_breashears,David Breashears
1798,jonathan_darby,Jonathan Darby
1801,randall_wallace,Randall Wallace
1805,spike_jonze,Spike Jonze
1806,1104069-john_roberts,John Roberts
1809,takeshi_kitano,Takeshi Kitano
1811,henry_hathaway,Henry Hathaway
1812,m_night_shyamalan,M. Night Shyamalan
1816,james_toback,James Toback
1817,blythe_danner,Blythe Danner
1820,john_hillcoat,John Hillcoat
1822,steve_boyum,Steve Boyum
1825,ice_cube,Ice Cube
1832,craig_lahiff,Craig Lahiff
1834,david_mamet,David Mamet
1835,guy_crawford,Guy Crawford
1836,whit_stillman,Whit Stillman
1843,barnet_kellman,Barnet Kellman
1845,jake_kasdan,Jake Kasdan
1846,gary_oldman,Gary Oldman
1850,julie_davis,Julie Davis
1851,david_decoteau,David DeCoteau
1855,todd_holland,Todd Holland
1858,sammohungkambo,Sammo Hung Kam-Bo
1859,abbas_kiarostami,Abbas Kiarostami
1860,mike_van_diem,Mike van Diem
1861,paul_sletaune,Paul Sletaune
1863,john_warren,John Warren
1864,larry_david,Larry David
1865,barbara_kopple,Barbara Kopple
1866,kirk_wong,Kirk Wong
1867,carl_schenkel,Carl Schenkel
1870,tim_mccanlies,Tim McCanlies
1871,leonid_boyko,Leonid Boyko
1874,james_f_robinson,James F. Robinson
1875,jill_sprecher,Jill Sprecher
1879,thom_fitzgerald,Thom Fitzgerald
1881,frederik_du_chau,Frederik Du Chau
1883,warren_beatty,Warren Beatty
1885,don_roos,Don Roos
1886,michael_martin,Michael Martin
1889,christopher_nolan,Christopher Nolan
1890,antonio_tibaldi,Antonio Tibaldi
1891,david_mcnally_ii,David McNally (II)
1895,deborah_kaplan,Deborah Kaplan
1896,des_mcanuff,Des McAnuff
1897,lisa_cholodenko,Lisa Cholodenko
1898,1058590-david_leland,David Leland
1899,lavinia_currier,Lavinia Currier
1900,majid_majidi,Majid Majidi
1901,tim_kirkman,Tim Kirkman
1902,tiffanie_debartolo,Tiffanie DeBartolo
1903,christopher_scott_cherot,Christopher Scott Cherot
1906,noah_baumbach,Noah Baumbach
1907,tony_bancroft,Tony Bancroft
1908,marc_evans,Marc Evans
1909,rob_bowman,Rob Bowman
1910,paddy_breathnach,Paddy Breathnach
1914,chris_eyre,Chris Eyre
1916,vincent_gallo,Vincent Gallo
1921,darren_aronofsky,Darren Aronofsky
1922,robert_aldrich,Robert Aldrich
1923,rob-king,Rob King
1924,196111261,Edward D. Wood Jr.
1926,_0064600,Harry Beaumont
1927,lewis_milestone,Lewis Milestone
1928,kelly_asbury,Kelly Asbury
1929,edmund_goulding,Edmund Goulding
1930,frank_lloyd,Frank Lloyd
1932,robert_z_leonard,Robert Z. Leonard
1947,jerome_robbins,Jerome Robbins
1955,robert_benton,Robert Benton
1957,hugh-hudson,Hugh Hudson
1965,alex_cox,Alex Cox
1967,jim_henson,Jim Henson
1968,1053315-john_hughes,John Hughes
1969,jack_sholder,Jack Sholder
1974,sean_s_cunningham,Sean S. Cunningham
1977,joseph_zito,Joseph Zito
1978,danny_steinmann,Danny Steinmann
1979,tom_mcloughlin,Tom McLoughlin
1980,john_carl_buechler,John Carl Buechler
1981,rob_hedden,Rob Hedden
1982,rob_zombie,Rob Zombie
1983,rick-rosenthal,Rick Rosenthal
1984,tommy_lee_wallace,Tommy Lee Wallace
1986,dominique_otheningirard,Dominique Othenin-Girard
1987,nelson_mccormick,Nelson McCormick
1988,bruce_pittman,Bruce Pittman
1989,ron_oliver,Ron Oliver
1990,clay_borris,Clay Borris
1992,john_lafia,John Lafia
1993,jack_bender,Jack Bender
1994,tobe_hooper,Tobe Hooper
1996,gary_a_sherman,Gary A. Sherman
1999,william_peter_blatty,William Peter Blatty
2007,theresa_connelly,Theresa Connelly
2008,michael_oblowitz,Michael Oblowitz
2013,ronald_neame,Ronald Neame
2016,vincent_mceveety,Vincent McEveety
2017,charley_rogers,Charley Rogers
2026,david_nutter,David Nutter
2030,zhang_yuan,Zhang Yuan
2039,jeff_blyth,Jeff Blyth
2041,charles_jarrott,Charles Jarrott
2044,steven_hilliard_stern,Steven Hilliard Stern
2045,mikael_salomon,Mikael Salomon
2058,katsuyuki_motohiro,Katsuyuki Motohiro
2060,david_zucker,David Zucker
2061,sarah_kelly,Sarah Kelly
2062,sandra_goldbacher,Sandra Goldbacher
2066,jacques_tourneur,Jacques Tourneur
2069,peter_masterson,Peter Masterson
2074,liliana_cavani,Liliana Cavani
2075,istvan_szabo,Istv犷 Szab
2077,jeremy_kagan,Jeremy Kagan
2079,sanjay-gadhavi,Sanjay Gadhvi
2090,john-lounsbery,John Lounsbery
2091,andy_fickman,Andy Fickman
2092,toby_shelton,Toby Shelton
2093,walter_murch,Walter Murch
2099,harve_foster,Harve Foster
2101,xavier_koller,Xavier Koller
2102,walt_disney,Walt Disney
2103,ernie_orsatti_ii,Ernie Orsatti (II)
2105,steven_lisberger,Steven Lisberger
2113,ralph_s_singleton,Ralph S. Singleton
2119,stephen_king,Stephen King
2120,fraser_heston,Fraser Clarke Heston
2121,lewis_teague,Lewis Teague
2122,fritz_kiersch,Fritz Kiersch
2127,jesse_peretz,Jesse Peretz
2128,john_hamburg,John Hamburg
2129,ulrike_koch,Ulrike Koch
2137,gary_winick,Gary Winick
2138,martin_rosen,Martin Rosen
2142,phil_nibbelink,Phil Nibbelink
2147,michael_chapman,Michael Chapman
2149,ethan_wiley,Ethan Wiley
2150,jamie_uys,Jamie Uys
2152,1080722-richard_martin,Richard Martin
2154,kevin_rodney_sullivan,Kevin Rodney Sullivan
2155,tamara_jenkins,Tamara Jenkins
2156,pupi_avati,Pupi Avati
2157,bigas_luna,Bigas Luna
2158,chuck_parello,Chuck Parello
2160,don-hawks,Don Hawks
2163,john_de_bello,John De Bello
2164,peter_george,Peter George
2167,stephen_norrington,Stephen Norrington
2168,randa_haines,Randa Haines
2169,alan_cohn,Alan Cohn
2170,pat_proft,Pat Proft
2171,brad_anderson,Brad Anderson
2172,sarah_kernochan,Sarah Kernochan
2173,vincent_ward,Vincent Ward
2189,bill_plympton,Bill Plympton
2191,robert_bierman,Robert Bierman
2192,francois_ozon,Fran顼is Ozon
2195,bob_saget,Bob Saget
2196,tsui_hark,Hark Tsui
2197,william_nicholson,William Nicholson
2199,michael_akers,Michael Akers
2223,1051480-david_sutherland,David Sutherland
2227,david_ondaatje,David Ondaatje
2232,vincenzo_natali,Vincenzo Natali
2233,timothy_hutton,Timothy Hutton
2235,lance_hool,Lance Hool
2236,mark_johnson,Mark Johnson
2237,robert_towne,Robert Towne
2240,tony_bill,Tony Bill
2241,lewis_john_carlino,Lewis John Carlino
2244,tamar_simon_hoffs,Tamar Simon Hoffs
2250,paul_brickman,Paul Brickman
2251,_0783299,Peter Sellars
2252,selwyn-roberts,Selwyn Roberts
2256,andrew_prendergast,Andrew Prendergast
2257,jerry-schatzberg,Jerry Schatzberg
2258,chia-liang-liu,Chia-Liang Liu
2260,madonna,Madonna
2262,don_mckellar,Don McKellar
2263,carl_schultz,Carl Schultz
2265,dan_aykroyd,Dan Aykroyd
2266,terry_hughes,Terry Hughes
2269,adrian_lyne,Adrian Lyne
2270,_0858599,Caroline Thomas
2271,david_veloz,David Veloz
2275,lance_mungia,Lance Mungia
2279,jamie_blanks,Jamie Blanks
2280,david_dobkin,David Dobkin
2284,shekhar_kapur,Shekhar Kapur
2285,lindsay_anderson,Lindsay Anderson
2286,piers_haggard,Piers Haggard
2287,david_moreau,David Moreau
2293,susanna_styron,Susanna Styron
2294,eric_darnell,Eric Darnell
2298,john-pieplow,John Pieplow
2299,charles_crichton,Charles Crichton
2300,susan_stroman,Susan Stroman
2304,john_maybury,John Maybury
2305,marc_levin,Marc Levin
2308,arthur_marks,Arthur Marks
2317,evan-dunsky,Evan Dunsky
2319,william-ryan,William Ryan
2321,gary_ross,Gary Ross
2324,roberto_benigni,Roberto Benigni
2325,trey_parker,Trey Parker
2327,1044270-john_harrison,John Harrison
2329,tony_kaye,Tony Kaye
2330,sr_bindler,S.R. Bindler
2331,richard_lagravenese,Richard LaGravenese
2332,hype_williams,Hype Williams
2337,todd_haynes,Todd Haynes
2340,martin_brest,Martin Brest
2341,pat_oconner,Pat O'Conner
2342,bruce_mcdonald,Bruce McDonald
2343,j_todd_anderson,J. Todd Anderson
2344,andreykonchalovskiy,Andrey Konchalovskiy
2345,eugene_corr,Eugene Corr
2350,james_d_parriott,James D. Parriott
2354,igor_kovalyov,Igor Kovalyov
2357,walter-salles-jr,Walter Salles Jr.
2358,peter-antonijevic,Peter Antonijevic
2359,1128005-kirk_jones,Kirk Jones
2360,thomas_vinterberg,Thomas Vinterberg
2362,daniel_davis_edward_d_wood_jr,Daniel Davis [Edward D. Wood Jr.]
2363,inoshiro-honda,Ishir Honda
2368,charles_mccracken_ii,Charles McCracken (II)
2369,susan_seidelmun,Susan Seidelmun
2373,douglas_aarniokoski,Douglas Aarniokoski
2376,john_glen,John Glen
2379,jerry_paris,Jerry Paris
2381,jim_drake_ii,Jim Drake (II)
2382,alan_myerson,Alan Myerson
2383,peter_bonerz,Peter Bonerz
2386,neil_abramson,Neil Abramson
2387,1001257-peter_berg,Peter Berg
2392,troy_miller,Troy Miller
2394,brenda_chapman,Brenda Chapman
2397,glenn_jordan,Glenn Jordan
2400,john_d_hancock,John D. Hancock
2409,sylvester_stallone,Sylvester Stallone
2415,jack-fisk,Jack Fisk
2416,alan_metter,Alan Metter
2425,clyde_bruckman,Clyde Bruckman
2426,paul_greengrass,Paul Greengrass
2427,terrence_malick,Terrence Malick
2434,maya_angelou,Maya Angelou
2435,anthony_drazan,Anthony Drazan
2436,franco_zeffirelli,Franco Zeffirelli
2442,anand_tucker,Anand Tucker
2443,willard_carroll,Willard Carroll
2444,shane_meadows,Shane Meadows
2448,john_bruno,John Bruno
2449,rodney_amateau,Rodney Amateau
2450,willard_huyck,Willard Huyck
2452,tibor_takacs,Tibor Tak徙s
2454,david_cronenberg,David Cronenberg
2456,chris_walas,Chris Walas
2457,1150240-wayne_kramer,Wayne Kramer
2458,mark_l_lester,Mark L. Lester
2459,marcus_nispel,Marcus Nispel
2461,jeff_burr,Jeff Burr
2462,kim_henkel,Kim Henkel
2464,michael_dougherty,Michael Dougherty
2466,glen_pitre,Glen Pitre
2470,peter-faiman,Peter Faiman
2471,john_cornell,John Cornell
2472,norman_mailer,Norman Mailer
2477,j_lee_thompson,J. Lee Thompson
2480,anne_fontaine,Anne Fontaine
2483,alex_de_la_iglesia,Alex de la Iglesia
2485,robert_iscove,Robert Iscove
2486,nancy_savoca,Nancy Savoca
2487,joe_carnahan,Joe Carnahan
2488,michael_powell,Michael Powell
2489,_0445844,Bob Kellett
2490,brian_helgeland,Brian Helgeland
2491,1078733-mark_tarlov,Mark Tarlov
2492,myles-berkowitz,Myles Berkowitz
2495,rene_laloux,Ren Laloux
2499,julia_sweeney,Julia Sweeney
2500,darren_stein,Darren Stein
2503,samira_makhmalbaf,Samira Makhmalbaf
2504,risa_bramon_garcia,Risa Bramon Garcia
2508,peyton_reed,Peyton Reed
2509,1029950-michael_davis,Michael Davis
2510,richard_wenk,Richard Wenk
2512,shohei_imamura,Shohei Imamura
2513,mary_lambert,Mary Lambert
2515,david-price,David Price
2516,james_dr_hickox,James D.R. Hickox
2519,william_malone,William Malone
2521,jack_smight,Jack Smight
2522,craig_schlattman,Craig Schlattman
2523,james_goldstone,James Goldstone
2524,irwin_allen,Irwin Allen
2527,michael_crichton,Michael Crichton
2528,1063458-michael_anderson,Michael Anderson
2530,ted_post,Ted Post
2533,1015315-don_taylor,Don Taylor
2534,paul_ziller,Paul Ziller
2536,david_lowell_rich,David Lowell Rich
2538,1127619-matthew_diamond,Matthew Diamond
2541,roger_kumble,Roger Kumble
2542,guy_ritchie,Guy Ritchie
2543,adam_bernstein,Adam Bernstein
2545,pj_castellaneta,P.J. Castellaneta
2546,ulu_grosbard,Ulu Grosbard
2548,aluisio_abranches,Aluisio Abranches
2549,1128440-chris_roberts,Chris Roberts
2552,bob_balaban,Bob Balaban
2554,anton_leader,Anton Leader
2555,bob_clark_iii,Bob Clark (III)
2556,robert_defranco,Robert DeFranco
2557,gaspar_noe,Gaspar Noe
2559,walter_lang,Walter Lang
2563,marshall_herskovitz,Marshall Herskovitz
2566,maurice_joyce_ii,Maurice Joyce (II)
2568,scott_silver,Scott Silver
2569,sam_miller,Sam Miller
2570,tony_goldwyn,Tony Goldwyn
2571,andy_wachowski,Andy Wachowski
2572,gil_junger,Gil Junger
2573,carlos_saura,Carlos Saura
2575,erick_zonca,Erick Zonca
2576,marion_vernoux,Marion Vernoux
2577,philip_saville,Philip Saville
2578,hilary_brougher,Hilary Brougher
2584,erich_von_stroheim,Erich von Stroheim
2585,julio_medem,Julio Medem
2589,vince-clark,Vince Clark
2591,jacques_martineau,Jacques Martineau
2594,alejandro_amenabar,Alejandro Amen徕ar
2595,_0412999,Dariusz Jablonski
2596,james_merendino,James Merendino
2602,menghwa_ho,Meng-Hwa Ho
2603,sam_mendes,Sam Mendes
2604,jennifer_baichwal,Jennifer Baichwal
2606,rodman_flender,Rodman Flender
2607,simon_shore,Simon Shore
2609,wu_tianming,Wu Tianming
2610,tony_bui,Tony Bui
2613,thom_eberhardt,Thom Eberhardt
2614,jim_wynorski,Jim Wynorski
2618,rob_sitch,Rob Sitch
2619,patrick-conrad,Patrick Conrad
2620,paul_quinn,Paul Quinn
2621,joan_chen,Joan Chen
2623,david_raynr,David Raynr
2624,hirokazu-koreeda,Hirokazu Koreeda
2625,1136788-daniel_lee,Daniel Lee
2626,david_moreton,David Moreton
2627,george_butler,George Butler
2629,madison_monroe,Madison Monroe
2631,amanda_poe,Amanda Poe
2632,wojciech_has,Wojciech Has
2635,leslie_goodwins,Leslie Goodwins
2636,reginald_le_borg,Reginald Le Borg
2637,christy_cabanne,Christy Cabanne
2639,frank_perry,Frank Perry
2641,richard_lester,Richard Lester
2643,sidney_j_furie,Sidney J. Furie
2646,erie_c_kenton,Erie C. Kenton
2647,erle_c_kenton,Erle C. Kenton
2651,roy_william_neill,Roy William Neill
2652,terence_fisher,Terence Fisher
2653,robert_siodmak,Robert Siodmak
2654,george_waggner,George Waggner
2655,philippe_mora,Philippe Mora
2656,jack_arnold,Jack Arnold
2657,jim_sharman,Jim Sharman
2659,malcolm_leo,Malcolm Leo
2660,christian_nyby,Christian Nyby
2663,1051419-robert_gordon,Robert Gordon
2665,fred_f_sears,Fred F. Sears
2666,roger_corman,Roger Corman
2667,virgil_w_vogel,Virgil W. Vogel
2672,josef_rusnak,Josef Rusnak
2673,theo-angelopoulos,Theodoros Angelopoulos
2675,maria_ripoll,Mar磲 Ripoll
2678,morgan_j_freeman,Morgan J. Freeman
2679,tanya_wexler,Tanya Wexler
2681,_0122428,Robert Meyer Burnett
2685,_0494467,Yvan Le Moine
2692,tom_tykwer,Tom Tykwer
2693,roger_nygard,Roger Nygard
2694,frederic_golchan,Frederic Golchan
2696,francis_veber,Francis Veber
2702,ulli_lommel,Ulli Lommel
2703,scott_ziehl,Scott Ziehl
2704,leos_carax,Leos Carax
2705,olivier_assayas,Olivier Assayas
2706,chris_weitz,Chris Weitz
2707,mark_pellington,Mark Pellington
2709,tim_hill,Tim Hill
2714,rick_famuyiwa,Rick Famuyiwa
2718,_0417794,Michael Patrick Jann
2720,david_kellogg,David Kellogg
2721,jim_fall,Jim Fall
2723,kinka_usher,Kinka Usher
2725,michael_polish,Michael Polish
2731,francois_truffaut,Fran顼is Truffaut
2736,gene_saks,Gene Saks
2737,andrew_dominik,Andrew Dominik
2742,bertrand_blier,Bertrand Blier
2743,jerrold_freedman,Jerrold Freedman
2744,_0488108,Brian Large
2754,jeffrey_delman,Jeffrey Delman
2756,gary_sherman,Gary Sherman
2757,graeme_clifford,Graeme Clifford
2761,brad_bird,Brad Bird
2765,paul_mcguigan,Paul McGuigan
2766,tod_williams,Tod Williams
2767,john_turturro,John Turturro
2768,gary_sinyor,Gary Sinyor
2772,adam-rifkin,Adam Rifkin
2774,anne_wheeler,Anne Wheeler
2775,fatih_akin,Fatih Akin
2776,anna_maria_tato,Anna Maria Tato
2778,peter_hall,Peter Hall
2781,william_castle,William Castle
2786,gene_wilder,Gene Wilder
2788,ian_mcnaughton,Ian McNaughton
2792,ken_finkleman,Ken Finkleman
2800,masami-hata,Masami Hata
2806,kevin_williamson,Kevin Williamson
2807,_0734747,Mic Rodgers
2809,jeff_franklin,Jeff Franklin
2810,satoshi_kon,Satoshi Kon
2811,melvin_james,Melvin James
2813,john-antonelli,John Antonelli
2814,frank_r_strayer,Frank R. Strayer
2821,daniel_bressanutti,Daniel Bressanutti
2824,nanette_burstein,Nanette Burstein
